dokument_id,batch_id,tittel,oppsummering,personer,nokkelord,nyhetsverdi
0d5dc403-a4f1-54fc-98b1-8f397ec7fa73,batch_PusmEmOIgY9EZk1HKe1WUVFF,Oppnevning av nytt styremedlem til Riddu Riđđu Festivála AS,Troms fylkesting har vedtatt Kristin Bjørn som nytt styremedlem for Troms fylkeskommune i Riddu Riđđu Festivála AS.,"Kristin Bjørn,Anette Holst","Riddu Riđđu Festivála AS,styremedlem,Troms fylkesting,Kristin Bjørn",65
7234aec1-4818-5880-a519-dee981644721,batch_PusmEmOIgY9EZk1HKe1WUVFF,Orientering om kommunens saker og utfordringer ved Kommunestyret møtet 23.04.2024,"Under Kommunestyret møtet ble det orientert om temaer som sykefravær, mottak av flyktninger, ansettelser, helse, ROP tjenesten og planstrategier. Det ble også diskutert spørsmål angående sykefravær, personaloppfølging og stillingsutlysninger. Kommunedirektørens innstilling ble enstemmig vedtatt.","Gunn Andersen,Viktoria Larsen,Britt M. Pedersen,Lisa K. Mo,Bjørnar Mandal,Bernt E. Isaksen Lyngstad,Linn Sylvi Steinnes,Marina Olsen","kommunestyret,saksorientering,sykefravær,flyktninger,ansettelser,helse,planstrategi,ROP-tjeneste,utfordringer",50
2eed8c7e-ad33-5674-b0fe-8d28e675dbe3,batch_PusmEmOIgY9EZk1HKe1WUVFF,Sak om orientering fra Ungdomsrådet endte uten behandling i Kommunestyret,Forslaget om orientering fra Ungdomsrådet ble ikke behandlet i Kommunestyret da ungdomsrådrepresentanten ikke var til stede. Saken endte med å utgå.,Ungdomsrådrepresentanten,"Ungdomsrådet,Kommunestyret,Saksgang,Behandling,Vedtak",30
232f13e9-56c2-562e-9837-93f128692a56,batch_LDH5y8wV11o8lYAYrRaDmxf7,Næringsdag på agendaen: Kommunestyret kaller inn til møte,Kommunestyret har satt opp en næringsdag på programmet for møtet den 4. juni 2024. Det er viktig å være til stede og delta aktivt i diskusjonen.,"Bernt Eirik Isaksen Lyngstad,Greta Larsen","Næringsdag,Kommunestyret,Møteinnkalling,Program",50
2065f887-38d5-5bea-8daa-d681b3d8c7be,batch_LDH5y8wV11o8lYAYrRaDmxf7,Næringsdag diskutert på møte i Kåfjordhallen - Kommunestyret samlet,Kommunestyret i Kåfjord diskuterte næringsdagen under møtet i Kåfjordhallen. Medlemmer fra ulike partier var til stede og saken ble tatt til orientering.,"Bernt Eirik Isaksen Lyngstad,Arthur Kjelstrup-Olsen,Mariell Karlsen-Myrseth,Liv V. Solvang,Einar Eriksen,Olaug Rønsen,Tor Mikalsen,Bjørnar Mandal,Frode Haugstvedt Henriksen","Kåfjordhallen,Kommunestyret,Næringsdag,Møteprotokoll",55
4b2af6b7-2ae0-5b96-b9b4-cc92b00ecdb7,batch_fqd5TGGUZgaTVfmWGAlDv54q,Lavdegoddi Tilleggsinnkalling: Valg av Medlemmer til Diverse Utvalg og Råd i Kåfjord Kommune,"Kåfjord kommune skal velge medlemmer til ulike utvalg og råd for kommende perioder. Dette inkluderer valg av meddommere til rettssystemet, særskilte utvalg for jordskiftesaker, medlemmer til forliksrådet og skjønnsmedlem. Forslagene og bakgrunnen for valgene er nøye gjennomgått og nå på ettersyn for endelig avgjørelse.","Bernt Eirik Isaksen Lyngstad,Greta Larsen,Einar Eriksen,Trond Skotvold,Tone-Lise B. Mikkelsen,Arne Mathisen,Jens-Aleksander Butter Simonsen,Kenneth Lyngstad,Guro Jakobsen,Ramona Myrseth,Sandra Holm,Otto Skogheim,Torstein Jenssen,Inghild Blomstereng,Siv Nina Myrvoll,Carina E. Isaksen,Lill-Kristin Berg-Simonsen,Vera Eriksen,Rita Mathiesen,Jonnny Mikkelsen,Ingunn Karlsen,Hanne Wiesner,Magnar Solbakken,Rita Mathiesen,Tonny Mathiassen,Stine J, Strømsø,Elin B. Slettli,Leirbakk,Øyvind Samuelsen,Elin B. Slettli,Ørjan Albrigtsen,Eirik Larsen,Hilde Nyvoll,G. Ewa Blaszczyk,Knut Ivar Nilsen","Tilleggsinnkalling,Valg,Meddommere,Jordskiftesaker,Forliksråd,Skjønnsmedlem,Kåfjord kommune",80
20c7303e-7dad-5478-8970-2ba18c8483ab,batch_fqd5TGGUZgaTVfmWGAlDv54q,Kommunestyret: Tilleggsinnkalling og Sakliste for møte i Senter for Nordlige folk,"Kommunestyret har mottatt en tilleggsinnkalling til møte på Senter for Nordlige folk den 20.06.2024. Møtet vil blant annet inkludere orienteringer om Kåfjord vekst og Ungbo, presentasjon av prosjekt Bygdevekst, samt behandling av ulike referatsaker og årsrapporter.","Bernt Eirik Isaksen Lyngstad,Greta Larsen","Kommunestyret,Tilleggsinnkalling,Møte,Sakliste,Orientering,Årsrapporter",65
f377aa89-98a4-5036-89d2-8766015bca4c,batch_fqd5TGGUZgaTVfmWGAlDv54q,Orienteringssak fra Kommunedirektør til Kommunestyret,"Kommunedirektøren har presentert en orienteringssak til Kommunestyret, der innstillingen er å ta saken til orientering. Det foreligger ingen spesifikk bakgrunn for saken i dokumentet.",Kommunedirektør,"Kommunedirektør,Orienteringssak,Kommunestyret,Innstilling,Til orientering",20
87d274f0-c3c2-5851-8d89-978e3581e31e,batch_fqd5TGGUZgaTVfmWGAlDv54q,Tiltak for effektivisering av oppvekstsektoren i Kåfjord kommune,"Kåfjord kommune planlegger tiltak for å redusere utgifter og effektivisere driften i oppvekstsektoren. Dette inkluderer blant annet minimere vikarbruk, øke nærvær og oppfølging av sykefravær, samt undersøke muligheter for felles ledelse og læreverk på skolene. Økonomien i sektoren er utfordrende, med behov for kostnadsbesparelser og inntektsføring. Planer om flytting av Voksenopplæringen til kommunale lokaler vurderes grundig.",Marina Olsen,"Kåfjord kommune,oppvekstsektor,effektivisering,kostnadsbesparelser,Voksenopplæring",75
8e6083a8-ad20-5d5f-8d57-5efab00d2757,batch_fqd5TGGUZgaTVfmWGAlDv54q,Stillinger til utlysning innen PRO-tjenesten - Politisk beslutning om bemanning og rekruttering,"Kommunen planlegger å lyse ut flere stillinger innen PRO-tjenesten for å dekke ubesatte stillinger og øke bemanningen. Det er behov for saksbehandlere, miljøarbeidere, helsesykepleiere og teamledere. Finansieringen varierer mellom eksisterende budsjett, prosjektmidler og eksterne midler. Målsettingen er å forbedre tjenestetilbudet og sikre god kvalitet i omsorgen.",Linn Sylvi Steinnes,"PRO-tjenesten,stillingsutlysning,bemanning,rekruttering,saksbehandler,miljøarbeider,helsesykepleier,teamleder,budsjett,prosjektmidler,ubesatte stillinger,kommunal tjeneste",80
56e32b63-cf83-5eb1-a3c1-e341799319a9,batch_fqd5TGGUZgaTVfmWGAlDv54q,Arbeidsmiljøundersøkelse 2023 i PRO-tjenesten: Resultater og fremdrift,"Arbeidsmiljøundersøkelsen i PRO-tjenesten ble gjennomført etter endringer i lederstrukturen, med positiv deltakelse fra ansatte. Undersøkelsen viste behov for forbedringer i rutiner, rolleforståelse og kommunikasjon. Etter presentasjonen har arbeidsgruppen jobbet med konkrete tiltak som blant annet omhandler styrking av ledelse, tydeliggjøring av ansvarsforhold, sosiale arrangementer og bedre kommunikasjon. Handlingsplanen følges opp kontinuerlig for å bedre arbeidsmiljøet.","Linn Sylvi Steinnes,Heidi Johanne Salamonsen","Arbeidsmiljøundersøkelse,PRO-tjenesten,Rapport,Tiltak,Kommunikasjon,Ledelse",85
ae7e6f50-c5de-5253-aec0-31b9f0fd02b2,batch_fqd5TGGUZgaTVfmWGAlDv54q,Økonomiske utfordringer i Kåfjord: Drastiske innsparingstiltak og politiske vedtak for 2024,"Kåfjord kommune står overfor økonomiske vanskeligheter med betydelige underskudd. Det er vedtatt omfattende innsparingstiltak for 2024, inkludert nedtrekk i ulike sektorer som sentraladministrasjon, oppvekst, omsorg, utvikling og drift. Politiske vedtak om økonomiske tiltak og strukturelle endringer er gjort for å møte utfordringene og sikre bærekraftig drift.","Gunn Andersen,Bernt Eirik Isaksen Lyngstad,Tor Mikalsen,Mariell Karlsen-Myrseth,Einar Eriksen","Kåfjord kommune,økonomiske utfordringer,innsparingstiltak,vedtak,inntektsøkning,samarbeid,politisk godtgjørelse",80
b49c0f7f-bfbc-5049-addd-7f7b75cc50e0,batch_pWXhKy23Kxb1eEFHm3drTmL0,Kvenpolitisk Utvalg: Økonomisk støtte til kvenfolkets arrangementer og språkinitiativer står i fokus,"Kåfjord kommune planlegger å fordele økonomiske midler til ulike arrangementer og prosjekter knyttet til kvenfolkets dag, kvensk språk og kultur. Diskusjon om disponering av budsjettmidler for kvenpolitisk utvalg er underveis, med fokus på synliggjøring og utvikling av kvensk språk og kultur. Søknader om støtte til arrangementer og etablering av kvensk språksenter diskuteres i ulike utvalg for å fremme kvenkulturen i Kåfjord.","Inger Marie Åsli,Eva Torill Skogstad,Göran Lahti,Lene Hansen,Trond Skotvold","Kåfjord kommune,kvenfolkets dag,kvensk språk,kultur,økonomisk støtte,arrangementer,forprosjekt,helse og omsorg,kommunedelplan",80
21e60fa3-11da-520f-8f3f-a9fef998bb5c,batch_pWXhKy23Kxb1eEFHm3drTmL0,Kvenpolitisk Utvalg Diskuterer Økonomiske Midler og Kulturprosjekter,Kvenpolitisk utvalg i Kåfjord har diskutert og vedtatt tildeling av økonomiske midler på 125 000 kr for å ivareta kvensk språk og kultur. De har også behandlet søknader om støtte til arrangementer og etablering av kvensk språksenter. Utvalget har videre engasjert seg i kulturelle prosjekter som Finnekapellet og helseplaner med fokus på kvensk kultur.,"Eva Torill Skogstad,Anette S. Lyngmo Seppala,Arthur Kjelstrup-Olsen,Åsmund R. Seljeskog,Aud Marthinsen,Tor Mikalsen,Inger Marie Åsli","Kvenpolitisk Utvalg,Kåfjord,økonomiske midler,kulturprosjekter,kvensk språk,Finnekapellet,helseplaner",70
bf41593a-440c-5fec-bc1b-edca749ee34e,batch_Sv4Ruk8ANpEt61StLUz9OH2q,Høringsinnspill til Stortinget om Sannhets- og forsoningskommisjonens rapport,"Kvenpolitisk utvalg skal utarbeide et høringssvar til Stortinget angående Sannhets- og forsoningskommisjonens rapport om fornorskningens innvirkning på samer, kvener, og skogfinner. Rapporten legger frem forslag til tiltak under fem ulike pilarer for kunnskap og formidling, språk, kultur, konfliktforebygging, og implementering av regelverk.","Eva Torill Skogstad,Inger Marie Åsli","Høringsinnspill,Stortinget,Sannhets- og forsoningskommisjonens rapport,fornorskning,samer,kvener,skogfinner,tiltak,kunnskap,språk,kultur,konfliktforebygging,regelverk",85
b1954150-4820-5b6d-bcf2-50d13d056eb6,batch_Sv4Ruk8ANpEt61StLUz9OH2q,Kvenpolitisk utvalg støtter viktige tiltak for forsoningsarbeidet for det kvenske folket,"Kvenpolitisk utvalg har vedtatt å støtte høringssvaret til Stortinget og foreslår konkrete tiltak for å styrke kvensk identitet, kunnskap og kultur. Dette inkluderer etablering av Kvenfolkets dag som nasjonal flaggdag, styrking av språk- og kulturformidling, registrering av kulturminner, digitalisering av kirkebøker, økt forskning og synliggjøring av kvensk historie og kultur.","Eva Torill Skogstad,Anette S. Lyngmo Seppala,Arthur Kjelstrup-Olsen,Åsmund R. Seljeskog,Aud Marthinsen,Hans Solvang,Inger Marie Åsli","Kvenpolitisk utvalg,forsoningsarbeid,kvensk identitet,kvensk kultur,språkopplæring,kulturminner,forskning",85
91fd4874-e1b8-52d5-9073-7d1370df245b,batch_Sv4Ruk8ANpEt61StLUz9OH2q,Kvensk navneendring Lyngsalpan - Tatt til orientering av Kvenpolitisk utvalg,Kvenpolitisk utvalg har tatt til orientering den endelige tilrådingen angående kvensk navneendring for Lyngsalpan.,ACOS Systembruker,"Kvenpolitisk utvalg,Kommunedirektørens innstilling,Kvensk navneendring,Lyngsalpan",70
c21e30ae-1113-587e-a582-a8aae4d0f7b6,batch_Sv4Ruk8ANpEt61StLUz9OH2q,Språkrådet anbefaler kvensk navn på Lyngsalpan,"Språkrådet har kommet med en endelig tilråding for valg av kvensk navn på Lyngsalpan. Etter høringer og vurderinger anbefales navnet Yykeånvaarat. Saken har involvert flere kommuner og instanser, med bakgrunn i ønsker fra ulike parter om navnevalg på området.","Marie Konstanse Skogstad,Daniel Gusfre Ims,Pål Kristian Eriksen,Irene Andreassen","Språkrådet,Kvensk navn,Lyngsalpan,Landskapsvernområde,Høringer,Kommuner",73
2ba3bf29-09ad-5bfa-a21d-392e12ef44e1,batch_30HmHLbIlgw1sBC2uNj6bHxc,Næringsstyret møtes for viktige saker,"Næringsstyret skal behandle ulike saker, inkludert konsesjonssøknader og tilskudd til nytt utstyr for Myrland Fisk AS. Det er viktig at eventuelle fravær meldes, og vararepresentanter er klare til å møte.","Bernt Eirik Isaksen Lyngstad,Greta Larsen,Steffen Blomstereng,Birger Olsen,Vivien Olsen","Næringsstyret,møte,delegasjonssaker,konsesjonssøknader,tilskudd,Myrland Fisk AS",75
fa1a0d39-d0db-5c6f-b2d0-976ee675aee6,batch_stMGmtFVFhSiwjPexbUtuKgP,Innkalling til Hovedarbeidsmiljøutvalget i Bergen kommune,"Møtedato og agenda for Hovedarbeidsmiljøutvalget i Bergen kommune angående blant annet godkjenning av protokoll, sykefraværsoversikt, HMS-avvik, årsrapporter og medvirkning ved anskaffelser.","","Hovedarbeidsmiljøutvalget,Bergen kommune,møteagenda,sykefravær,HMS-avvik,årsrapporter,medvirkning,anskaffelser",65
1e3c0478-38f2-58bb-84d3-36852bb12ff0,batch_30HmHLbIlgw1sBC2uNj6bHxc,Næringsstyret: Møte om tilskudd til Myrland Fisk AS,"Næringsstyret hadde møte angående en søknad fra Myrland Fisk AS om tilskudd til nytt utstyr til et fiskefartøy. Kommunen innvilget 20% av kostnaden og la vilkår for tilskuddet, blant annet krav om bekreftelse innen en bestemt frist og betingelser for tilbakebetaling ved salg eller annet bruk av støtteobjektet.","Bernt Eirik Isaksen Lyngstad,Svein O. Leiros,Britt-M. Pedersen,Tor Mikalsen,Einar Eriksen,Greta Larsen,Trond Arne Hoe,Vivien Olsen","Næringsstyret,Møte,Myrland Fisk AS,Tilskudd,Fiskefartøy,Kommunen,Vilkår,Tilbakebetaling",65
ee1403fb-a988-5e57-8d7f-cd84731d7f14,batch_30HmHLbIlgw1sBC2uNj6bHxc,Delegerte saker om konsesjonsbehandling og eiendomssammenslåing vedtatt av Næringsstyret,Næringsstyret har enstemmig vedtatt kommunedirektørens innstilling om delegerte saker angående konsesjonsbehandling og utsettelse av frist for eiendomssammenslåing.,Steffen Blomstereng,"delegerte saker,konsesjonsbehandling,eiendomssammenslåing,Næringsstyret,kommunedirektørens innstilling",75
7987dbe3-aae2-54fc-98fe-ecc6b70ca9d3,batch_30HmHLbIlgw1sBC2uNj6bHxc,Konsesjon innvilget for Steffen Blomstereng i Kåfjord kommune,"Kommunalsjefen har innvilget konsesjon for Steffen Blomstereng til å erverve landbrukseiendom med kumelk- og storfekjøttproduksjon i Manndalen. Eiendommen inkluderer flere teiger spredt rundt om i området og mangler bolig, som er planlagt å bygges snart. Prisen er moderat, og ervervet vurderes å danne grunnlag for selvstendig landbruksdrift. Miljø- og naturkonsekvenser vurderes som ikke-negative, og ervervet vil ivareta hensyn til landbruket, miljøet, og bosettingen i området.","Steffen Blomstereng,Tommy Vatne,Birger Olsen","konsesjon,landbrukseiendom,Steffen Blomstereng,kumelkproduksjon,Miljøkonsekvenser,Naturmangfoldloven,Konsesjonsloven,bosetting",75
57293025-bf95-5600-87a1-7b3b57cdc755,batch_30HmHLbIlgw1sBC2uNj6bHxc,Konsesjon innvilget for erverv av tilleggstomt til boligtomt i Birtavarre,Kommunalsjefen har innvilget Torleif Larsen konsesjon for erverv av tilleggstomt til boligtomt i Birtavarre. Arealet har lite verdi for landbruksdrift og vil knyttes til boligtomta. Beslutningen er i tråd med konsesjons- og naturmangfoldloven.,"Torleif Larsen,Birger Olsen,Andrea Oppheim,Per-Ole Myrvoll","konsesjon,tilleggstomt,boligtomt,Birtavarre,Torleif Larsen,kommunalsjef,lovverk,naturmangfoldloven",70
541c13c3-fa3d-5a44-a5ce-03a010692b67,batch_30HmHLbIlgw1sBC2uNj6bHxc,Næringsstyret: Sak om referatsaker tatt til orientering,Næringsstyret behandlet referatsaker som ble enstemmig vedtatt å tas til orientering i møtet 24.01.2024.,ACOS Systembruker,"Næringsstyret,referatsaker,Kommunedirektørens innstilling,vedtak,enstemmig",60
7203a39c-7857-58f8-ae35-a11908dca827,batch_YCLAfeOUBWAA1yDjVvwF0gpk,Deltakelse i MERSE-prosjektet og søknader om driftstilskudd i fokus på Næringsstyrets møte,"Næringsstyret skal vurdere deltakelse i MERSE-prosjektet angående sosialt entreprenørskap på bygda og håndtere flere søknader om driftstilskudd til ulike næringsformål. Saker om tilskudd til dagligvarebutikk, prinsipper for bruk av næringsfond og deling av hyttetomt står på agendaen.","Bernt Eirik Isaksen Lyngstad,Greta Larsen,Steffen Blomstereng,Daniel Harvei Sandvold,Christoffer Midgaard Melleby,Inghild Blomstereng","MERSE-prosjektet,sosialt entreprenørskap,driftstilskudd,dagligvarebutikk,næringsfond,hyttetomt",45
4708a02e-a583-56b6-86e2-11cd2fdf7d1a,batch_YCLAfeOUBWAA1yDjVvwF0gpk,Næringsstyret i Kåfjord kommune avviser deltakelse i MERSE-prosjektet og godkjenner lokale næringsinitiativer,"Næringsstyret i Kåfjord kommune nektet å delta i MERSE-prosjektet for å styrke sosialt entreprenørskap på bygda, og isteden fokuserte på lokale næringsinitiativer som støtte til dagligvarebutikker i utkantstrøk og regulering av næringsarealer. Beslutningene ble enstemmig vedtatt under møtet.","Bernt Eirik Isaksen Lyngstad,Svein O. Leiros,Tor Mikalsen,Olaug Rønsen,Britt-M. Pedersen,Bjørnar Mandal,Einar Eriksen,Eric Berg Søreng,Greta Larsen,Gunn Andersen,Trond Arne Hoe","Næringsstyret,Kåfjord kommune,MERSE-prosjektet,sosialt entreprenørskap,dagligvarebutikker,næringsarealer",65
62d7e775-518d-5244-bcd1-64579b40e82b,batch_YCLAfeOUBWAA1yDjVvwF0gpk,Samlesak for delegasjonssaker i Næringsstyret 11.04.2024,Kommunedirektørens innstilling ble tatt til orientering angående delegerte saker i Næringsstyret.,"Suohkandirektøra,Kommunedirektøren","Samlesak,Delegasjonssaker,Næringsstyret,Kommunedirektørens innstilling",65
c1f49094-2e23-53f2-9327-49f9340ea72b,batch_YCLAfeOUBWAA1yDjVvwF0gpk,Status på næringsfond 2024 tatt til orientering av Næringsstyret,"Næringsstyret har vedtatt å ta til orientering statusen på næringsfondet for første kvartal 2024, i tråd med Kommunedirektørens innstilling.","Suohkandirektøra,Kommunedirektøren","Næringsfond,Næringsstyret,Kommunedirektørens innstilling,Saksframlegg",65
ec5322f2-d0dc-5485-9567-8b965ae756a9,batch_YCLAfeOUBWAA1yDjVvwF0gpk,Status næringsfond 2024 - Første kvartal,"Saksframlegget om status for næringsfondet i første kvartal 2024 viser søknader om støtte til utvikling av vinterturisme i Nord-Troms og til innkjøp av utstyr for Myrland Fisk. Totalt er det søkt om 238.600,- i tilskudd og lån.",Vivien Olsen,"Næringsfond,Saksframlegg,Tilskudd,Havbruk,Utviklingsfond,Generasjonsskifte,Vinterturisme,Myrland Fisk",78
8972f690-5d63-5e55-8f8d-6b61cd921a74,batch_NiuXIgn2lpMITJcztt939oPQ,Viktige saker om arbeidsmiljø og HMS diskutert i Hovedarbeidsmiljøutvalget i Bergen kommune,"Hovedarbeidsmiljøutvalget i Bergen kommune møttes for å behandle saker som omhandlet godkjenning av protokoll, oversikt over sykefravær, HMS-avvik, medvirkning ved anskaffelser av hjelpemidler og foregangsrolle i HMS-arbeidet. Diskusjonene var preget av viktigheten av god meldekultur og behovet for systematisk oppfølging.","Eivind Nævdal-Bolstad,Tor Corneliussen,Kjell Wolff,Marius Arnason Bøe,Bjarne Olsvold,Henning Åsheim,Siv Hjertholm,Bente Myrtveit,Jostein Storsæter,Rigmor Farsund Moe,Tale Berntsen,Anne Hole Aksnes,Jannicke Matre Hennes,Henry Berg","Hovedarbeidsmiljøutvalget,Bergen kommune,sykefravær,HMS-avvik,anskaffelser,meldekultur",75
